date, pm10, o3, no2, so2, co
2019/3/4, 33, 34, 17, , 
2019/3/5, 35, 20, 21, , 
2019/3/6, 34, 28, 14, , 
2019/3/7, 22, 31, 20, , 
2019/3/8, 24, 31, 20, , 
2019/3/9, 24, 33, 16, , 
2019/3/10, 24, 29, 16, , 
2019/3/11, 22, 32, 16, , 
2019/3/12, 27, 34, 16, , 
2019/3/13, 29, 24, 18, , 
2019/3/14, 17, 31, 16, , 
2019/3/15, 21, 36, 23, , 
2019/3/16, 23, 37, 18, , 
2019/3/17, 31, 32, 13, , 
2019/3/18, 24, 30, 25, , 
2019/3/19, 23, 38, 18, , 
2019/3/20, 23, 41, 22, , 
2019/3/21, 21, 45, 27, , 
2019/3/22, 27, 6, 28, , 
2019/3/23, 32, , 22, , 
2019/3/24, 29, , 22, , 
2019/3/25, 30, 48, 20, , 
2019/3/26, 30, 35, 22, , 
2019/3/27, 36, 42, 21, , 
2019/3/28, 30, 45, 18, , 
2019/3/29, 25, 43, 16, , 
2019/3/30, 23, 43, 9, , 
2019/3/31, 19, 42, 17, , 
2018/10/1, 22, 36, 20, , 
2018/10/2, 25, 30, 23, , 
2018/10/3, 31, 31, 32, , 
2018/10/4, 26, 39, 22, , 
2018/10/5, 21, 37, 23, , 
2018/10/6, 26, 35, 22, , 
2018/10/7, 19, 30, 13, , 
2018/10/8, 11, 37, 14, , 
2018/10/9, 15, 31, 16, , 
2018/10/10, 13, 28, 26, , 
2018/10/11, 20, 28, 23, , 
2018/10/12, 24, 25, 21, , 
2018/10/13, 22, 36, 10, , 
2018/10/14, 20, 30, 22, , 
2018/10/15, 24, 14, 17, , 
2018/10/16, 15, 30, 16, , 
2018/10/17, 15, 30, 15, , 
2018/10/18, 18, 34, 16, , 
2018/10/19, 23, 37, 18, , 
2018/10/20, 26, 28, 21, , 
2018/10/21, 28, 34, 19, , 
2018/10/22, 24, 22, 28, , 
2018/10/23, 27, 17, 21, , 
2018/10/24, 24, 21, 29, , 
2018/10/25, 25, 12, 34, , 
2018/10/26, 32, 18, 24, , 
2018/10/27, 24, 18, 16, , 
2018/10/28, 8, 15, 14, , 
2018/10/29, 8, 22, 23, , 
2018/10/30, 13, 29, 27, , 
2018/10/31, 26, 22, 20, , 
2018/11/1, 17, 11, 27, , 
2018/11/2, 17, 15, 22, , 
2018/11/3, 21, 15, 20, , 
2018/11/4, 15, 33, 20, , 
2018/11/5, 26, 20, 20, , 
2018/11/6, 10, 20, 27, , 
2018/11/7, 12, 21, 28, , 
2018/11/8, 20, 11, 31, , 
2018/11/9, 25, 22, 23, , 
2018/11/10, 12, 20, 24, , 
2018/11/11, 17, 29, 18, , 
2018/11/12, 24, 25, 20, , 
2018/11/13, 31, 30, 16, , 
2018/11/14, 29, 27, 15, , 
2018/11/15, 22, 20, 22, , 
2018/11/16, 18, 27, 15, , 
2018/11/17, 21, 32, 5, , 
2018/11/18, 15, 27, 13, , 
2018/11/19, 17, 18, 27, , 
2018/11/20, 21, 13, 29, , 
2018/11/21, 18, 6, 31, , 
2018/11/22, 25, 5, 26, , 
2018/11/23, 32, 14, 20, , 
2018/11/24, 18, 16, 19, , 
2018/11/25, 12, 10, 25, , 
2018/11/26, 15, 16, 30, , 
2018/11/27, 16, 7, 28, , 
2018/11/28, 28, 7, 30, , 
2018/11/29, 31, 15, 28, , 
2018/11/30, 33, 17, 24, , 
2018/12/1, 22, 15, 19, , 
2018/12/2, 18, 8, 22, , 
2018/12/3, 18, 8, 25, , 
2018/12/4, 21, 5, 28, , 
2018/12/5, 30, 6, 17, , 
2018/12/6, 24, 10, 17, , 
2018/12/7, 15, 12, 20, , 
2018/12/8, 14, 17, 21, , 
2018/12/9, 19, 9, 31, , 
2018/12/10, 24, 6, 33, , 
2018/12/11, 35, 8, 30, , 
2018/12/12, 38, 1, 30, , 
2018/12/13, 32, 3, 31, , 
2018/12/14, 23, 13, 25, , 
2018/12/15, 20, 14, 20, , 
2018/12/16, 14, 22, 24, , 
2018/12/17, 13, 12, 30, , 
2018/12/18, 19, 17, 28, , 
2018/12/19, 21, 9, 32, , 
2018/12/20, 23, 10, 26, , 
2018/12/21, 24, 6, 26, , 
2018/12/22, 17, 6, 23, , 
2018/12/23, 21, 4, 22, , 
2018/12/24, 18, 11, 23, , 
2018/12/25, 22, 2, 23, , 
2018/12/26, 26, 3, 21, , 
2018/12/27, 25, 4, 20, , 
2018/12/28, 18, 10, 14, , 
2018/12/29, 17, 9, 14, , 
2018/12/30, 14, , , , 
2018/7/2, 23, 37, 13, 7, 
2018/7/3, 29, 33, 15, 7, 
2018/7/4, 30, 34, 19, 6, 
2018/7/5, 28, 45, 15, 1, 
2018/7/6, 26, 39, 15, , 
2018/7/7, 29, 34, 18, , 
2018/7/8, 21, 48, 13, , 
2018/7/9, 27, 38, 21, , 
2018/7/10, 31, 48, 20, , 
2018/7/11, 28, 46, 13, , 
2018/7/12, 22, 45, 14, , 
2018/7/13, 26, 49, 23, , 
2018/7/14, 30, 51, 25, , 
2018/7/15, 29, 35, 18, , 
2018/7/16, 29, 50, 15, , 
2018/7/17, 22, 44, 15, , 
2018/7/18, 21, 38, 19, , 
2018/7/19, 23, 42, 19, , 
2018/7/20, 23, 47, 21, , 
2018/7/21, 24, 37, 9, , 
2018/7/22, 15, 35, 8, , 
2018/7/23, 16, 36, 15, , 
2018/7/24, 19, 36, 17, 1, 
2018/7/25, 21, 42, 28, 1, 
2018/7/26, 24, 40, 27, 1, 
2018/7/27, 30, 39, 29, 3, 
2018/7/28, 37, 45, 18, 3, 
2018/7/29, 29, 32, 11, 3, 
2018/7/30, 22, 37, 12, , 
2018/7/31, 26, 45, 21, 1, 
2018/8/1, 31, 46, 29, , 
2018/8/2, 33, 56, 29, , 
2018/8/3, 31, 54, 24, , 
2018/8/4, 30, 82, 21, , 
2018/8/5, 32, 77, 17, , 
2018/8/6, 31, 51, 17, , 
2018/8/7, 28, 68, 16, , 
2018/8/8, 23, 16, 12, , 
2018/8/9, 20, 22, 20, , 
2018/8/10, 16, 30, 11, , 
2018/8/11, 13, 35, 16, 2, 
2018/8/12, 18, 32, 17, 2, 
2018/8/13, 21, 36, 13, 3, 
2018/8/14, 17, 26, 10, , 
2018/8/15, 14, 31, 8, , 
2018/8/16, 16, 30, 14, , 
2018/8/17, 17, 28, 19, , 
2018/8/18, 12, 37, 15, , 
2018/8/19, 14, 40, 17, 1, 
2018/8/20, 19, 54, 19, 1, 
2018/8/21, 23, 39, 26, , 
2018/8/22, 20, 53, 15, , 
2018/8/23, 22, 49, 24, , 
2018/8/24, 21, 45, 11, , 
2018/8/25, 17, 32, 4, , 
2018/8/26, 18, 30, 9, , 
2018/8/27, 19, 34, 15, , 
2018/8/28, 23, 31, 18, , 
2018/8/29, 22, 39, 13, , 
2018/8/30, 20, 38, 15, , 
2018/8/31, 19, 37, 6, , 
2018/9/1, 21, 35, 13, , 
2018/9/2, 13, 42, 8, , 
2018/9/3, 17, 39, 15, , 
2018/9/4, 20, 41, 11, , 
2018/9/5, 21, 34, 16, , 
2018/9/6, 18, 39, 20, , 
2018/9/7, 18, 41, 20, , 
2018/9/8, 18, 42, 15, , 
2018/9/9, 19, 41, 14, , 
2018/9/10, 10, 31, 21, , 
2018/9/11, 15, 45, 17, , 
2018/9/12, 22, 36, 23, , 
2018/9/13, 22, 35, 23, , 
2018/9/14, 23, 34, 19, , 
2018/9/15, 23, 27, 14, , 
2018/9/16, 17, 36, 14, , 
2018/9/17, 17, 35, 15, , 
2018/9/18, 18, 33, 24, , 
2018/9/19, 23, 30, 17, , 
2018/9/20, 28, 33, 31, , 
2018/9/21, 31, 46, 28, , 
2018/9/22, 31, 32, 24, , 
2018/9/23, 25, 34, 24, , 
2018/9/24, 22, 23, 13, , 
